x,y,Name,Genes
-13.371046,-2.7818086,PC(14:1(9Z)/15:0) (HMDB07901),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.527751,-2.4882555,PC(14:1(9Z)/16:0) (HMDB07902),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.492758,-2.4561012,PC(14:1(9Z)/16:1(9Z)) (HMDB07903),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.446266,-2.6099718,PC(14:1(9Z)/18:0) (HMDB07904),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.559824,-2.5238984,PC(14:1(9Z)/18:1(11Z)) (HMDB07905),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.639366,-2.4642713,PC(14:1(9Z)/18:1(9Z)) (HMDB07906),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.539012,-2.4015913,"PC(14:1(9Z)/18:2(9Z,12Z)) (HMDB07907)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.672429,-2.6408052,"PC(14:1(9Z)/18:3(6Z,9Z,12Z)) (HMDB07908)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.490943,-2.3200858,"PC(14:1(9Z)/18:3(9Z,12Z,15Z)) (HMDB07909)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.597013,-2.5514648,"PC(14:1(9Z)/18:4(6Z,9Z,12Z,15Z)) (HMDB07910)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.557677,-2.3830054,PC(14:1(9Z)/20:0) (HMDB07911),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.523909,-2.4804947,PC(14:1(9Z)/20:1(11Z)) (HMDB07912),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.418639,-2.5201244,"PC(14:1(9Z)/20:2(11Z,14Z)) (HMDB07913)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.505848,-2.635374,"PC(14:1(9Z)/20:3(5Z,8Z,11Z)) (HMDB07914)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.522624,-2.5495696,"PC(14:1(9Z)/20:3(8Z,11Z,14Z)) (HMDB07915)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.545836,-2.4699132,"PC(14:1(9Z)/20:4(5Z,8Z,11Z,14Z)) (HMDB07916)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.445479,-2.610947,"PC(14:1(9Z)/20:4(8Z,11Z,14Z,17Z)) (HMDB07917)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.350087,-2.6119947,"PC(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)) (HMDB07918)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.323328,-2.3322527,PC(14:1(9Z)/22:0) (HMDB07919),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.447597,-2.5297606,PC(14:1(9Z)/22:1(13Z)) (HMDB07920),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.4316635,-2.6139872,"PC(14:1(9Z)/22:2(13Z,16Z)) (HMDB07921)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.451212,-2.515479,"PC(14:1(9Z)/22:4(7Z,10Z,13Z,16Z)) (HMDB07922)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.539153,-2.597093,"PC(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)) (HMDB07923)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.366764,-2.5073202,"PC(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)) (HMDB07924)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.518656,-2.5985696,"PC(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) (HMDB07925)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.382889,-2.5446744,PC(14:1(9Z)/24:0) (HMDB07926),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.509879,-2.485793,PC(14:1(9Z)/24:1(15Z)) (HMDB07927),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.547866,-2.439804,PC(14:1(9Z)/P-16:0) (HMDB07928),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.404241,-2.4160879,PC(14:1(9Z)/P-18:0) (HMDB07929),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.599256,-2.4402127,PC(14:1(9Z)/P-18:1(11Z)) (HMDB07930),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.451498,-2.5076072,PC(14:1(9Z)/P-18:1(9Z)) (HMDB07931),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.582141,-2.354224,PC(15:0/14:0) (HMDB07932),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.500459,-2.4117086,PC(15:0/14:1(9Z)) (HMDB07933),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.577319,-2.4215744,PC(15:0/15:0) (HMDB07934),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.442528,-2.36745,PC(15:0/16:0) (HMDB07935),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.620046,-2.3819396,PC(15:0/16:1(9Z)) (HMDB07936),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.346216,-2.4641204,PC(15:0/18:0) (HMDB07937),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.539406,-2.4178529,PC(15:0/18:1(11Z)) (HMDB07938),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.587694,-2.356555,PC(15:0/18:1(9Z)) (HMDB07939),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
