x,y,Name,Genes
17.667496,-15.423767,RBM25,RBM39 CPSF6 RANBP2 SF3A3 SLC30A4 THOC2 CDC5L PRPF40B PRPF40A SRRM2 U2SURP PRPF8 PRPF19 CD2BP2 PRPF31 ACIN1 SRSF6 SRSF7 SF3A1 DDX5 SRRT DDX23 SRSF1 PSIP1 U2AF2 SNU13 EFTUD2 U2AF1L5 SART1 AKAP12 SNRPD2 SNRPD1 SF3B2 SRSF11 
18.543922,-6.310465,RPL6,TUFM SND1 RPS8 RPL22 RPL21 RPS9 RPS7 RPS3A MTHFD1 FAU HNRNPC RPL27 RPL26L1 RPL11 RPL10 RPL13 HNRNPU NOLC1 ATP5O RPF2 RPL36AL MTHFD1L PES1 RPS5 RPL14 RPS3 RPS15A RPS27A MINA RPL3L RPS27 EBNA1BP2 RPL27A TSR1 RPS20 RPS25 RPL3 RPL30 USP10 HSP90AB1 RPLP2 RPL34 YBX1 RPS4X RPS15 G3BP1 RPL37 RPL39 IGF2BP3 
-4.6117373,-15.000336,SMARCC1,SMARCD1 SS18L1 SMARCD2 SMARCD3 SMARCC2 PBRM1 ACTL6A SMARCE1 ARID1A SMARCA2 SMARCA4 TBL1XR1 BCL7C DPF2 DPF3 GLTSCR1L BRD7 ARID2 
15.535962,-17.662107,TUBA3E,CCT6A CCT2 TXNDC9 TUBB4A CCT5 
18.441994,-6.2556033,RPL13,TUFM SND1 RPS8 RPL21 RPS9 RPS3A RPL3L RPS27 EBNA1BP2 RPL27A FAU RPS20 RPS25 RPL3 RPL30 RPL11 DDX47 HSP90AB1 RPL10 HNRNPU ATP5C1 ATP5O RPF2 RPL36AL G3BP1 G3BP2 PES1 RPL37 RPS5 RPL14 RPL39 RPS3 RPS15A RPS27A 
3.2354772,1.4284121,MRPL40,MRPL28 MRPL48 MRPS18A MRPL27 MRPL24 MRPL46 MRPL47 MRPL22 MRPL53 MRPL54 MRPL10 MRPL32 MRPL51 MRPL30 MRPL52 MRPL50 MRPL19 MRPL17 MRPL39 MRPL18 MRPL37 MRPL38 MRPL16 MRPL35 MRPL13 MRPL57 MRPL14 MRPL33 MRPL55 MRPL11 MRPL34 MRPL12 MRPL20 MRPL4 MRPL21 MRPL43 MRPL3 MRPL41 MRPL2 MRPL9 ICT1 
-5.4038057,-8.840579,DDX50,KNOP1 DDX31 GNL3 REXO4 GNL2 SRRM1 SMARCA5 GTPBP4 MRTO4 LIN28B XRN2 RPL26 CCDC86 POP1 ZNF512 HP1BP3 NVL STAU1 STAU2 NIP7 ZC3HAV1 RPF2 DHX30 SRP72 PURA PES1 RPL15 RPS5 RPL17 RRS1 LYAR DDX18 ABT1 NOP16 SURF6 CCDC137 PAPD5 MRPS22 SRP68 RRP1B NOC3L FTSJ3 GLTSCR2 RSL1D1 EBNA1BP2 MYBBP1A TSR1 NOL12 GLYR1 RPS24 RBM28 RRP8 DDX27 WHSC1 DDX24 DDX21 PPAN KRI1 TTF1 LARP1 NKRF RRP15 BRIX1 RRP12 IGF2BP3 NIFK RPS13 RBM34 
12.11373,6.461202,UTP23,DDX18 TOE1 ZCRB1 KRR1 CCDC137 SRP68 CHERP FTSJ3 GNL3 GNL2 GLTSCR2 GTPBP4 TSR1 POP1 GZF1 GLYR1 RPS24 HP1BP3 LTV1 DDX27 PRDM15 KRI1 AATF DHX30 RPS17 SRP72 RPL15 RPS5 RRP12 RRS1 LYAR RPS13 
-4.6398234,-15.02844,SMARCB1,SMARCD1 SS18 SMARCC1 SMARCD2 SMARCD3 SMARCC2 ACTL6A SMARCE1 ARID1A ARID1B SMARCA2 SMARCA4 TBL1XR1 BCL7B DPF2 DPF3 BRD7 ARID2 
-11.038961,-1.7121422,COMMD7,COMMD9 COMMD10 FAM45A COMMD3 COMMD4 CCDC22 COMMD1 COMMD2 CCDC93 COMMD8 VPS29 COMMD5 
-6.800782,-5.507758,TUBGCP3,MZT2A NME7 TUBGCP2 TUBGCP6 TUBGCP4 MZT1 
12.879857,6.1539435,PDHA1,STAT5B PDHX PDHB ATP5A1 DLAT STAT5A 
21.579033,-11.480561,AP2M1,FCHO2 CLMN KIF13A AP2B1 AP2A2 BMP2K AAK1 
12.951726,4.374376,HNRNPA3,SYNCRIP HNRNPK HNRNPA2B1 HNRNPH1 HNRNPH2 HNRNPH3 ZNF326 HNRNPR SAFB 
13.24793,6.1954775,BMS1,DHX30 IMP3 MPHOSPH10 CCDC137 DDX10 DDX21 RPL26 RPS5 TSR1 RRS1 GLTSCR2 
-6.7947783,-5.5075574,TUBGCP6,MZT2A NME7 TUBGCP2 TUBGCP4 MZT1 
21.054438,-14.21319,ENO2,HINT1 FABP5 GSTO2 TAGLN2 GAPDH 
15.271765,-5.4169497,SYF2,XAB2 AQR SNW1 ISY1 DHX8 BUD31 CDC5L CWC15 CCDC12 CRNKL1 PPIE BCAS2 
13.2292795,4.4249263,PPP1R18,PPP1CC CFL2 FBXO46 PPP1CA PPP1CB 
11.7063465,-17.36722,ANAPC7,ANAPC13 ANAPC15 FZR1 CDC26 CDC16 CDC27 ANAPC5 ANAPC1 ANAPC10 
14.100515,4.074762,POLR2L,POLR1B POLR1D POLR2E GPN1 POLR2H 
12.705577,7.121392,YBX3,NOP58 BTF3 RPS8 RPL21 RPL23 RPL35A RPL23A RPS3A SRPK1 RPS20 RPL27 RPL6 RPL31 RPL3 RPLP0 RPLP2 RPL13 RPL12 ZC3H8 RPL9 FBL RPS15 RPL18A RPS19 RPL14 RPS3 RPS15A RPS12 RPS14 RPS13 
17.883114,-14.799364,SF3B6,SF3B5 PHF5A SF3B3 SF3A2 SF3A3 DDX23 SNRPD1 CCDC97 PRPF31 SNRPB2 SF3A1 SF3B2 
13.606019,7.445054,SLC25A3,SLC25A4 RPL22 HSP90AB1 RPS9 RPL35 RPL13 ATP5A1 ATP5C1 RPL10A RPL36AL RPL27A RPS5 RPL36 RPL22L1 RPS3 RPS23 SLC25A6 SLC25A5 RPL7A HIST1H1C 
3.8528092,-10.53077,NXF1,GLE1 NUP205 NUP107 UBE2I TMEM214 SUMO1 NUP43 NUP35 NUP153 NUP210 NUP160 NUP37 
13.2313595,7.155295,WDR5,RBBP5 ASH2L BOD1 BOD1L1 ATN1 FAM199X KANSL1 KDM6A 
20.133228,4.899479,MED15,CDK19 MED4 MED9 MED17 MED27 MED6 MED7 MED12L MED29 MED13 MED23 MED26 MED14 MED25 MED31 MED20 MED22 
11.727715,-17.388565,GNPTG,ANAPC13 ANAPC15 CFAP97 GNPTAB CDC26 CDC16 FBXO5 
12.996065,6.785497,RCOR1,HDAC1 GSE1 HMG20B HMG20A RCOR3 
3.866894,-10.486192,TMEM209,NUP205 NUP107 UBE2I NDC1 NUP153 NUP210 NUP160 NXF1 GLE1 TMEM214 SUMO1 NUP43 NUP35 RCC1 
-5.38434,-8.899263,STAU1,UPF1 IMP3 IMP4 KNOP1 DDX31 GNL3 REXO4 GNL2 LARP7 SRRM1 GTPBP4 NSA2 LIN28B XRN2 DKC1 RPL7L1 RPL26 CCDC86 CEBPZ POP1 ZNF512 RPL26L1 HP1BP3 NVL STAU2 NIP7 YTHDC2 ZC3HAV1 ZC3H8 RPF2 DHX30 HERC5 SRP72 LLPH ZNF629 PURA PES1 RPL15 GAR1 RPL17 RRS1 LYAR DDX18 MYEF2 ABT1 NOP16 MRPS26 SURF6 DDX56 CCDC137 PAPD5 RRP1B NOC3L FTSJ3 GLTSCR2 MOV10 RSL1D1 EBNA1BP2 MYBBP1A NOL12 GZF1 GLYR1 RPS24 FYTTD1 RBM28 RRP8 ZNF771 DDX27 WHSC1 MPHOSPH10 DDX24 DDX21 ZNF22 PPAN KRI1 TTF1 LARP1 C7ORF50 NKRF BRIX1 RRP12 NIFK RPS13 RBM34 
0.14529544,-9.70013,SYT1,STXBP1 CAMK2A CAMK2B HIST1H2BL CRMP1 NCALD SNAP91 DCLK1 SYN1 GNG2 DPYSL2 DPYSL5 MAPT DPYSL3 GNAO1 VSNL1 STX1B SNCB 
13.852631,6.8158555,SNRPA,CPSF6 USP39 DHX9 EIF1 PRPF6 HNRNPM PRPF18 LSM7 DDX39B SNRPD2 DHX16 TAOK1 DTD1 
-9.417692,-12.934833,AIMP1,AIMP2 YTHDF2 QARS MARS EEF1E1 
18.016712,-15.241309,PRPF19,PRPF6 SART1 PRPF8 SF3A3 USP39 DDX17 DDX23 PRPF40A CDC73 U2SURP 
1.287705,-4.840213,RPL32,SND1 RPS8 RPL22 RPL21 RPS9 RPS6 RPL24 EIF1AX RPL23 EEF1A1 SERBP1 RPL26 FAU RPL27 RPL26L1 MPG RPL11 RPL10 RPL13 RPL12 HNRNPU ATP5A1 RRBP1 RPL36AL MTHFD1L PES1 RPL15 RPS5 RPL14 RPS3 RPL18 TTC37 MINA EIF2S1 RPL3L RPS27 RPS26 RPS29 RPL27A NCL RPS20 RPS23 RPS25 RPL6 RPL31 PWP1 RPL3 RPL4 RPL30 RPL35 RPL34 RPL9 RPL7 RPL8 RPS16 RPS15 RPS18 RPS19 G3BP1 RPL36 RPL39 RPS10 RPS12 RPS11 RPS14 RPS13 NAP1L4 RPL13A NAP1L1 RPS3A RPL37A NAT10 EEF1G PABPC1 SLC25A3 DDX47 RPF2 TRMT112 HIST1H1E RPS15A ZNF622 NPM1 NPM3 RPL35A RPL23A EBNA1BP2 TSR1 UBA52 SLC25A6 SLC25A5 RPLP0 YBX1 YBX3 RPL10A RPS4X RPL18A RRP15 IGF2BP1 IGF2BP3 RACK1 RPL7A RBM34 
17.628357,-14.8535595,PRPF4,SF3A2 SF3A3 CDC5L TFIP11 PRPF6 NUDT21 PRPF8 SNW1 SNRNP40 PRPF19 PRPF3 PRPF31 TUT1 SNRPA1 SNRNP200 SF3A1 CCDC84 SF3B3 SF3B4 USP39 DDX23 PQBP1 SNU13 EFTUD2 SART1 TPR SNRPD2 SNRPD1 DHX15 SF3B1 
17.437809,-8.993384,SORBS2,ABLIM1 MYO5C NEXN MYO5A MYO5B COBL TWF1 
11.709923,-17.370083,ANAPC16,ANAPC13 CDC23 ANAPC15 FZR1 CDC26 CDC16 CDC27 ANAPC5 ANAPC7 ANAPC1 ANAPC10 CDC20 
-4.667867,-8.8201275,LIN28B,UPF1 IMP3 DDX31 GNL3 REXO4 LARP7 GTPBP4 MRTO4 NSA2 DKC1 RPL26 PABPC4 RPL26L1 STAU2 ZC3HAV1 RPF2 DHX30 LLPH RPS5 RPL17 RRS1 SF3B2 LYAR NOP16 MRPS26 SURF6 CCDC137 PAPD5 FTSJ3 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A GZF1 ZCCHC3 RPS24 RBM28 ZNF574 RRP8 ZNF771 DDX27 WHSC1 MPHOSPH10 DDX24 DDX21 RRP9 LARP1 BMS1 BRIX1 IGF2BP3 MMTAG2 RPS13 
3.9960043,2.53904,MRPL50,TRUB2 MTERF3 MRPL19 MRPL28 MRPL48 MRPL38 MRPL13 MRPL47 MRPL34 MRPL12 MRPL53 MRPL4 MRPL54 MRPL32 MRPL21 MRPL43 MRPL3 MRPL52 MRPL9 ICT1 TBC1D8 SLC25A10 
13.405115,7.370305,VPS16,VPS41 TGFBRAP1 VPS33A VPS11 VPS18 
19.10554,-12.17117,POLR2B,TUBB POLR2E POLR2G RPRD1B RPAP2 TUBB2A GTF2F2 TUBB4B 
11.401074,-1.739076,EP400,MORF4L1 MORF4L2 VPS72 TRRAP MEAF6 YEATS4 KAT5 ACTR6 MBTD1 EPC2 JAZF1 BRD8 
17.394724,-8.996182,AFAP1,ABLIM1 NEXN MYO5A MYH9 MYO5B COBL TWF1 SORBS2 SPTBN1 CORO1C LIMA1 AKAP2 
13.204974,7.7242208,JUN,ATF2 FOSL2 ATF3 FOS ATF7 CREB5 
13.472795,-10.324974,COPS3,DDB2 CUL4B COPS4 CUL4A COPS6 BTBD1 COPS2 CUL2 COPS7A DCAF11 COPS8 RBX1 
13.241425,7.7464905,GEMIN4,XPO4 DYM SAAL1 THADA GEMIN8 TNPO2 
13.977579,6.3502407,PPWD1,HNRNPA2B1 HNRNPA1L2 EIF4H HNRNPA3 HNRNPR 
9.825422,-13.71473,NOP16,RBM28 ZNF771 DDX27 STAU2 IMP3 IMP4 MPHOSPH10 DDX21 PAPD5 MRPS22 RPF2 DHX30 EBNA1BP2 MYBBP1A DKC1 PES1 RPS5 TSR1 LYAR NOP56 
13.605717,-4.2555513,ACTR1A,ACTR1B DCTN3 DCTN2 DCTN5 DCTN4 
12.9693575,7.634343,CCDC59,STAU1 STAU2 LLPH CCDC137 DDX24 KNOP1 NOL12 FTSJ3 
9.211889,3.5618467,PSMC6,USP14 MACF1 PSMD13 PSMD12 PSMD14 PSMD9 PSMD7 PSMD8 PSMD5 PSMC2 PSMD3 PSMC3 PSMD4 PSMD1 GNPNAT1 PSMC1 PSMD2 PAAF1 
-10.937599,-1.6066217,CCDC22,COMMD9 COMMD10 COMMD3 COMMD4 COMMD2 CCDC93 VPS29 COMMD5 
3.924913,2.4168284,MRPL10,MRPL19 MRPL28 MRPL48 MRPL38 MRPL13 MRPL47 MRPL34 MRPL12 MRPL53 MRPL4 MRPL54 MRPL32 MRPL21 MRPL43 MRPL3 MRPL52 MRPL9 ICT1 MRPL50 
12.853801,7.667555,USO1,SLC30A6 GOLGA2 BTBD3 BLZF1 FAM83B 
11.66604,6.7434974,CLK3,CLK2 MKRN1 SRSF1 ZC3H14 SRSF8 YWHAH SRSF9 
4.235617,2.8346078,MRPL34,MRPL53 ICT1 MRPL28 MRPL38 MRPL47 
3.8706303,-10.489167,AAAS,NUP205 NUP107 UBE2I NDC1 NUP153 NUP210 NUP133 NUP160 SMPD4 NXF1 GLE1 TMEM214 NUP98 SUMO1 NUP43 NUP35 RCC1 TMEM209 NUP37 
13.155395,-20.339943,CENPH,CENPU CENPN CENPO ITGB3BP CENPT 
17.394218,-9.039069,SPECC1,NEXN MYO5A MYH9 COBL TWF1 SORBS2 CORO1C 
13.667435,6.754573,NOP10,RPS8 RPL11 RPLP0 RPL13 YBX1 RPS3A RPF2 RPS4X HADHA PES1 EEF1G RPS5 RPL14 RPS3 RPS15A RPS25 
9.6387005,-13.660217,RBM28,STAU2 IMP4 MPHOSPH10 PAPD5 MINA LARP7 RPF2 DHX30 EBNA1BP2 MYBBP1A DKC1 PES1 RPS5 LYAR NOP56 FYTTD1 
15.533477,-17.657299,TCP1,CCT6B CCT4 CCT6A PDCL3 CCT2 TUBA3E TCEA1 TXNDC9 CCT5 
0.06807422,-9.641521,CRMP1,CAMK2A CAMK2B NCALD SNAP91 DCLK1 SYN1 GNG2 DPYSL2 MAPT DPYSL3 GNAO1 VSNL1 STX1B SNCB 
9.420556,3.7693336,PSMD2,PSMD13 PSMD12 PSMD5 PSMD14 PSMC2 PSMD3 PSMC3 PSMD4 UCHL5 PAAF1 
-0.6767733,-2.442298,DIS3L,EXOSC8 EXOSC7 EXOSC10 EXOSC6 EXOSC5 C1D EXOSC2 MPHOSPH6 EXOSC1 
18.683117,-6.426545,RPS3A,TUFM SND1 RPS8 RPL21 RPS9 MINA RPS27 EBNA1BP2 RPL27A FAU TSR1 HNRNPC RPS20 RPL3 RPL30 RPL11 HSP90AB1 RPLP2 ATP5C1 RPF2 G3BP1 PES1 RPS5 RPL39 RPS3 RPS15A 
18.040792,-15.280863,CD2BP2,PRPF6 SART1 PRPF8 SF3A3 USP39 DDX23 THOC2 PRPF31 SNRPF SNRPE SF3A1 SF3B2 
9.227262,3.5774028,PSMD6,PSMD11 PSMD10 PSMD13 PSMD12 PSMD14 UCHL5 PSMD9 PSMC6 PSMD7 PSMD8 PSMD5 PSMC5 PSMC2 PSMD3 PSMC3 PSMD4 PSMD1 PSMC1 PSMD2 PAAF1 
15.544572,-17.672495,PDCL3,CCT4 CCT2 HGH1 PDCD5 PDCL TXNDC9 CCT8 
3.9333112,-10.520152,NUP205,SMPD4 GLE1 NUP107 TMEM214 SUMO1 NUP43 NUP35 NUP153 NUP210 NUP133 NUP88 NUP160 
10.125322,-13.247683,ZNF771,RBM28 STAU2 IMP3 PAPD5 LARP7 RPF2 DHX30 EBNA1BP2 MYBBP1A DKC1 PES1 RPS5 ZCCHC3 LYAR FYTTD1 
13.271564,6.8957324,TRAPPC2L,TRAPPC8 TRAPPC11 TRAPPC5 TRAPPC2B TRAPPC12 
19.911655,5.1155934,CDK8,CDK19 MED4 MED9 CCNC MED17 MED16 MED27 MED6 MED7 MED12L MED29 MED18 MED13 MED24 MED23 MED12 MED15 MED25 MED14 MED31 MED20 MED22 MED21 
12.660878,7.561144,RBMX,RBM12B TAF15 NCOA5 YLPM1 ZNF326 HNRNPR APOBEC3B 
-4.1179132,-8.983605,NIP7,MYEF2 NOP16 CCDC137 DDX56 PAPD5 RRP1B MINA FTSJ3 GNL3 REXO4 WDR12 GTPBP4 GLTSCR2 MRTO4 MOV10 NSA2 EBNA1BP2 MYBBP1A DKC1 RPL7L1 RPL26 NOP56 RPL26L1 RBM28 ZNF771 RRP8 DDX27 STAU2 DDX24 DDX21 ZC3HAV1 SDAD1 RRP9 RPF2 DHX30 LARP1 HERC5 LLPH DHX57 RPL36A PES1 RPS5 RRS1 LYAR 
-6.8016586,-5.506896,TUBGCP5,MZT2A TUBGCP2 NME7 TUBGCP3 TUBGCP6 TUBGCP4 MZT1 
4.1532354,-17.62569,EIF3L,EIF3H EIF3F EIF3CL EIF3G EIF3D EIF3C 
1.7029845,-5.2494473,RPL18,TUFM SND1 RPL22 RPS8 RPS9 RPL21 RPS7 RPS3A NAP1L1 RPSA EEF1A1 EEF1G RPL26 FAU PABPC1 RPL27 RPL26L1 RPL11 RPL10 RPL13 RPL12 HNRNPU ATP5A1 NOLC1 RRBP1 RPF2 RPL36AL PES1 RPL15 RPL14 RPS5 RPS3 RPS15A RPS27A NPM1 NOP58 RPL35A RPL23A EEF2 SRPK1 RPL3L RPS27 EBNA1BP2 RPL27A TSR1 RPS20 SLC25A6 RPS23 SLC25A5 RPS25 RPL6 RPL3 RPL30 RPLP0 RPL35 RPLP2 RPL34 YBX1 SRP14 RPL10A RPL7 RPS4X RPS15 G3BP1 RPL37 IGF2BP1 RPL36 IGF2BP3 RPS12 RPL7A RPS14 RPS13 
12.8844385,6.8728104,NEDD4L,WWOX HECW2 NEDD4 WWP1 WWP2 ITCH 
13.631996,7.678634,NAT10,SSB NOP58 NPM1 NOP16 RPS8 RPS9 CCDC137 RPL23A RPS3A GNL3 FTSJ3 RPSA GNL2 SRPK1 RSL1D1 MYBBP1A POP1 TSR1 RPS24 HP1BP3 RPL6 RPL3 RPL10 RPL13 DDX24 HNRNPU DDX21 YBX1 PPAN ZC3H8 RPL10A RPL7 LARP1 DHX30 RPS15 RPS19 DHX57 BRIX1 RPS5 RRP12 RPL17 RPS3 RPS15A LYAR RPL7A RPS13 
16.208761,-14.029662,SRRM2,RBM39 PRPF8 DDX46 PPIG SRSF4 SRSF5 ACIN1 PRPF40A SRSF6 SRSF7 SRSF11 
19.032179,-12.246841,POLR2A,POLR2E POLR2F POLR2G GPN1 RPRD1B POLR2I RPAP2 GPN3 POLR2J POLR2K 
13.167828,7.087791,MAGEA10,NCOA2 POU2F1 CRTC3 MAGEA9 ERI1 NRIP1 FAM216A FOXJ2 PHF8 MAGEA4 
-0.67214596,-2.439759,EXOSC9,DIS3 DIS3L EXOSC8 EXOSC7 EXOSC10 EXOSC6 EXOSC5 C1D EXOSC4 EXOSC3 EXOSC2 MPHOSPH6 EXOSC1 
16.227566,-14.092917,LUC7L3,RBM39 DDX46 PPIG LUC7L PRPF4B ACIN1 SRSF5 SRSF6 SRSF7 SRSF11 SRRM2 
12.256377,-8.528855,PSMB2,PSMB8 PSMB3 PSME4 PSME2 FBXO7 PSMG2 PSMB9 PSMB10 
19.938847,5.089722,CCNC,CDK19 MED4 MED9 MED17 MED27 MED16 MED6 MED7 MED12L MED18 MED29 MED24 MED13 MED12 MED23 MED15 MED14 MED25 MED31 MED20 MED22 MED21 
14.742781,-14.638286,ZKSCAN3,ZSCAN30 ZBED9 ZNF174 ZSCAN32 SCAND1 ZNF24 PGBD1 
19.948368,5.07951,MED21,MED4 MED27 MED16 MED6 MED7 MED18 MED29 MED13 MED12 MED23 MED15 MED14 MED31 MED20 MED22 
13.138776,7.582093,VPS35,SNX2 TBC1D5 SNX1 VPS26B VPS29 
13.786841,7.340955,THBS3,C5ORF34 IQSEC2 FANCB THBS1 THBS4 
-4.653394,-15.042037,BCL7A,SMARCD1 SS18L1 SMARCC1 SMARCD2 SMARCD3 SMARCC2 SMARCB1 ACTL6A SMARCE1 ARID1A ARID1B SMARCA2 SMARCA4 BCL7B BCL7C DPF2 DPF3 
0.13142443,-9.67838,DPYSL5,GNG2 DPYSL2 MAPT DPYSL3 CAMK2A VSNL1 CRMP1 
7.269548,-14.093461,SIKE1,PPP2CB STRIP2 SLMAP MOB4 STRN STRN3 CTTNBP2NL 
16.467049,-14.27338,ZC3H18,RBM39 SRSF1 U2AF2 SRRM1 PNN SRRM2 PUF60 CWC22 TRA2B PPIG LUC7L RNPS1 SRSF4 ACIN1 SRSF6 SRSF7 SRSF11 LUC7L3 
-4.611991,-15.000665,SMARCC2,TOP2B SMARCD1 SMARCD2 SMARCD3 PBRM1 ACTL6A SMARCE1 ARID1A SMARCA2 SMARCA4 TBL1XR1 BCL7B BCL7C DPF2 DPF3 BRD7 ARID2 
12.781031,7.30825,SOD1,CCS CBFB TXN HSD17B14 ENO1 TAGLN3 HSPE1 
12.035159,5.785741,NAP1L4,NPM1 UTP15 NPM3 RPS8 RPL22 RPL21 RPS9 RPL24 RPL23 RPL23A NAP1L1 RPL27A RPL37A RPL26 RPL27 RPS23 RPL6 RPL31 RPL3 RPL30 RPLP0 RPL10 RPL35 RPLP2 RPL13 YBX1 SRP14 RPL10A RPS15 RPL18A RPL14 RPL36 RPL39 RPS15A RPL18 RPL7A HIST1H1C RPS13 
4.1134477,2.7185984,MRPL4,MTERF3 MRPL19 MRPL28 MRPL48 MRPL38 MRPL47 MRPL34 MRPL53 MRPL54 MRPL21 MRPL52 ICT1 CINP 
13.579253,6.7532167,GFOD1,CARD10 GFOD2 RALGAPA1 RALGAPA2 FBXO9 
18.838541,-6.859916,HADHA,RPS8 RPL11 RPL10 RPLP2 RPS7 ATP5C1 RPS3A RPL10A RPL7 PES1 RPS5 RPL14 RPS3 RPS25 
16.841639,-5.2226706,ARPC5L,ARPC1A ACTR2 ARPC3 ARPC2 ARPC1B 
9.833791,-15.804041,SEPT3,SEPT9 SEPT10 SEPT11 SEPT7 SEPT8 SEPT2 SEPT14 SEPT5 SEPT6 
15.214366,-5.35817,ISY1,XAB2 AQR SF3A2 DHX8 PRPF19 CDC5L CCDC12 PPIE 
-1.9311941,13.273945,MRPS25,DAP3 MRPS9 MRPS28 MRPS35 MRPS21 MRPS33 MRPS22 MRPS7 
13.864917,7.2756686,54865,ZCCHC9 STAU2 MPHOSPH10 PAPD5 LARP7 RPF2 DHX30 DKC1 PES1 RPS5 ZCCHC3 LYAR MMTAG2 
-0.65812874,-2.4250705,C1D,EXOSC8 EXOSC7 EXOSC10 EXOSC6 EXOSC5 EXOSC2 MPHOSPH6 EXOSC1 
13.4237385,3.6859045,FASTKD2,TRUB2 MRPL4 WBSCR16 PTCD1 MTERF3 
0.09207415,-9.605756,SYP,SYT1 SNAP91 DCLK1 SYN1 L1CAM ATP4A MAPT VSNL1 CDH13 AMPH STX1B STX1A NAPB GRIA2 STXBP1 GPM6B HPCA CAMK2A CRMP1 NCALD GNG2 CALB2 DPYSL3 CAMKV RAB6B SNCB 
18.877197,-6.9781227,RPL22L1,RPS27 RPS15 RPL36AL RPL3 RPL21 ATP5A1 ATP5C1 NAP1L1 
-4.51853,-8.986814,SURF6,UPF1 IMP3 DDX31 GNL3 REXO4 LARP7 GTPBP4 MRTO4 NSA2 DKC1 RPL26 PABPC4 RPL26L1 STAU2 NIP7 ZC3HAV1 RPF2 DHX30 HERC5 LLPH RPL36A PES1 RPS5 RPL17 RRS1 SF3B2 LYAR MYEF2 NOP16 MRPS26 DDX56 CCDC137 PAPD5 MRPS22 RRP1B NOC3L FTSJ3 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A GZF1 RPS24 FYTTD1 RBM28 RRP8 ZNF771 DDX27 ZNF770 WHSC1 MPHOSPH10 DDX24 DDX21 RRP9 LARP1 DHX57 BMS1 BRIX1 
1.5158451,-5.1963387,RPL18A,SSB TUFM SND1 RPS8 RPL22 RPL21 RPS9 RPL24 RPL23 RPS7 RPSA EEF1A1 MTHFD1 RPL26 FAU RPL27 NHP2 RPL26L1 MPG RPL11 RPL10 RPL13 RPL12 HNRNPU ATP5A1 NOLC1 RRBP1 FBL PES1 RPL15 RPS5 RPL14 RPS3 RPL18 MYH7B MINA EEF2 EIF2S1 SRPK1 RPL3L RPS27 RPL27A RPS20 RPS23 NOP10 RPS25 RPL6 RPL31 RPL3 RPL30 RPL35 SRP14 RPL9 RPL7 RPS15 RPS17 RPS19 G3BP1 RPL36 RPL39 RPS12 RPS11 RPS14 RPS13 NSUN2 BTF3 NAP1L1 RPS3A RPL37A EEF1G PABPC1 DDX47 RPF2 RPS15A ZNF622 RPS27A NOP58 NPM1 NPM3 RPL35A RPL23A EBNA1BP2 HADHA UBA52 SLC25A5 EIF3B RPLP0 HSP90AB1 RPLP2 YBX1 RPL10A RPS4X IGF2BP1 IGF2BP3 RACK1 RPL7A RBM34 
21.57466,-11.463571,EPS15,FCHO2 STON2 BMP2K AAK1 AP2A1 PIK3C2A AP2M1 
13.008382,7.4129643,SRPK1,NOP58 RPS8 RPL22 RPL21 RPS9 RPS7 RPL35A RPL23A SRPK2 EBNA1BP2 RPL27A RPL11 RPLP0 RPL10 RPLP2 RPL13 YBX1 NOLC1 RPL7 RPS4X RPS15 G3BP2 RPL15 RPS5 RPS3 RPS15A RPL7A RPS14 RPS13 
11.441783,-1.7777526,ING3,TRRAP MEAF6 ACTR6 MRGBP ZNHIT1 MORF4L1 MORF4L2 VPS72 YEATS4 KAT5 MBTD1 EPC1 EPC2 EP400 DMAP1 JAZF1 BRD8 
-0.6603688,-2.4263513,EXOSC6,EXOSC8 EXOSC7 EXOSC10 EXOSC5 EXOSC2 MPHOSPH6 EXOSC1 
-10.929568,-1.5967213,COMMD10,COMMD9 COMMD3 COMMD4 COMMD2 CCDC93 
-4.8349867,-9.046906,RBM34,EIF5B SSB UPF1 RPS8 IMP3 RPL21 RPS9 DDX31 RPS3A GNL3 REXO4 GTPBP4 MRTO4 NSA2 LIN28B XRN2 DKC1 RPL7L1 RPL26 POP1 RPL27 ZNF512 RPL26L1 STAU2 NIP7 YTHDC2 RPL13 ZC3HAV1 RPF2 DHX30 LLPH PURA RPL36A PES1 RPL15 GAR1 RPL17 RRS1 RPL18 LYAR NOP58 MYEF2 NOP16 MRPS26 SURF6 DDX56 CCDC137 RPL35A PAPD5 MRPS22 RPL23A RRP1B NOC3L FTSJ3 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A NOL12 GZF1 GLYR1 NOP56 RPS24 FYTTD1 RBM28 RPL6 RRP8 ZNF771 DDX27 RPL3 RPL30 WHSC1 RPLP2 DDX24 YBX1 DDX21 RPL10A KRI1 TTF1 RPL7 RRP9 LARP1 NKRF BRIX1 RPL36 IGF2BP3 
18.838875,-6.10202,RPLP2,TUFM RPL3 RPL30 RPS8 RPL11 HSP90AB1 RPL21 RPS9 RPS27 RPL27A G3BP1 RPS5 RPL39 HNRNPC RPS20 RPS3 RPS15A 
13.279544,7.093826,NOLC1,RPL3 EBNA1BP2 RPL30 RPS8 RPS9 RPL27A PES1 RPS15A 
